These are responses from NicoAPI about getting comments.
Following responses are those in case of various "version" value. by Seo-4d696b75
start at 2017-07-03T18:35:21
date:20170523 > fail
date:20170524 > fail
date:20170526 > fail
date:20170530 > fail
date:20170318 > fail
date:20170527 > fail
date:20170603 > fail
date:20170607 > fail
date:20170528 > fail
date:20170609 > fail
date:20170602 > fail
date:20170605 > fail
date:20170608 > fail
date:20170521 > fail
date:20170317 > fail
date:20170617 > fail
date:20170611 > fail
date:20170623 > fail
date:20170316 > fail
date:20170529 > fail
date:20170620 > fail
date:20170616 > fail
date:20170606 > fail
date:20170702 > fail
date:20170412 > fail
date:20170630 > fail
date:20170613 > fail
date:20170628 > fail
date:20170612 > fail
date:20170629 > fail
date:20170618 > fail
date:20170701 > fail
date:20170203 > fail
date:20170621 > fail
date:20170622 > fail
date:20170610 > fail
date:20170624 > fail
date:20170206 > fail
date:20170626 > fail
date:20170510 > fail
date:20170204 > fail
date:20170625 > fail
date:20170619 > fail
date:20170627 > fail
date:20170703 > fail
date:20170604 > fail
date:20170615 > fail
date:20170426 > fail
date:20170614 > fail
finished at 2017-07-03T18:36:38
result;
total : 4202
fail : 4199
success : 3 > [20061206, 20090904, 20130701]
unexpected response : 0 > []
http fail : 0 > []
